Date,Open,High,Low,Close,Volume
2012-03-09,278.90956,281.5995,276.55592,277.39645,104018
2012-03-12,279.07771,279.07771,274.53846,277.31247,74071
2012-03-13,276.63998,277.39645,274.87475,276.13556,179675
2012-03-14,276.38777,283.11253,276.38777,282.94438,465366
2012-03-15,282.94438,284.70971,277.5646,281.34729,392662
2012-03-16,280.17046,283.02845,278.8255,279.07771,451318
2012-03-19,280.6748,281.34729,277.48053,277.73274,916622
2012-03-20,277.81681,279.91825,272.77322,272.8573,296418
2012-03-21,273.1935,274.03412,268.14991,268.90647,500485
2012-03-22,269.74709,269.74709,263.19039,265.62812,429060
2012-03-23,267.72964,272.35296,267.30937,272.35296,468683
2012-03-26,271.26011,272.94137,268.73832,272.35296,154165
2012-03-27,273.86598,277.39645,272.77322,274.87475,342423
2012-03-28,275.29502,276.63998,272.60508,274.03412,194270
2012-03-29,272.77322,273.78191,269.57895,271.9326,332251
2012-03-30,271.85283,273.86947,270.3381,273.19726,265364
2012-04-02,271.9326,275.46316,269.91523,272.35296,226423
2012-04-03,273.02544,274.28625,269.83117,271.34418,179191
2012-04-04,270.25143,272.35296,269.07461,269.83117,202505
2012-04-05,269.74709,270.50364,268.31806,268.31806,172732
2012-04-10,264.78758,268.99053,263.10641,264.95572,165134
2012-04-11,264.95572,266.46874,263.02234,266.46874,181298
2012-04-12,266.88901,269.74709,264.87165,269.32682,158039
2012-04-13,269.74709,269.74709,265.20784,265.71218,212550
2012-04-16,265.79626,267.05716,263.69483,266.21662,214146
2012-04-17,265.71218,267.89778,264.78758,266.55282,195383
2012-04-18,266.88901,267.22529,262.77013,262.77013,255809
2012-04-19,263.10641,265.20784,262.26578,262.26578,202473
2012-04-20,262.43393,264.19917,261.50923,262.34985,177608
2012-04-23,265.37599,265.9644,261.08896,262.68605,148525
2012-04-24,265.20784,265.54413,261.84551,262.68605,278984
2012-04-25,262.77013,267.64557,262.34985,265.62812,224654
2012-04-26,265.62812,270.92392,265.62812,268.65434,334848
2012-04-27,268.57027,272.77322,266.46874,272.77322,152208
2012-04-30,272.776,273.02696,267.98087,267.98087,106525
2012-05-02,269.41081,269.41081,265.62812,267.30937,138749
2012-05-04,267.30937,269.83117,266.88901,269.83117,311537
2012-05-07,267.39344,269.32682,266.46874,269.32682,90025
2012-05-08,267.30937,269.83117,264.78758,264.78758,179348
2012-05-09,266.04848,267.89778,262.26578,262.34985,252416
2012-05-10,263.61075,267.72964,262.34985,267.72964,163311
2012-05-11,267.22529,268.73832,263.52668,268.73832,79107
2012-05-14,267.98185,267.98185,262.18172,262.34985,141067
2012-05-15,262.93827,263.94695,258.06282,258.06282,210463
2012-05-16,257.89468,262.26578,252.34675,262.18172,317712
2012-05-17,262.09764,262.09764,254.28014,254.28014,277162
2012-05-18,249.40469,256.38157,249.40469,254.95262,114086
2012-05-21,256.38157,263.10641,255.6251,263.10641,91246
2012-05-22,263.94695,263.94695,256.12945,257.2222,228202
2012-05-23,256.21351,257.2222,252.5149,252.59897,173180
2012-05-24,253.85987,254.53226,243.85677,251.33807,396345
2012-05-25,253.43951,256.38157,248.98434,250.49745,148765
2012-05-28,251.33807,255.87723,251.33807,253.85987,72535
2012-05-29,254.02792,255.37289,248.22787,253.85987,195572
2012-05-30,253.85987,253.85987,246.8829,250.07717,334427
2012-05-31,249.66076,254.53656,246.55065,248.81825,277066
2012-06-01,249.57275,249.82496,245.62201,248.73221,226123
2012-06-04,247.89158,250.3293,245.53793,250.16116,88953
2012-06-05,250.24523,250.83364,245.53793,245.53793,143827
2012-06-06,247.89158,252.17861,246.37856,252.17861,302131
2012-06-08,252.17861,262.93827,249.82496,261.42516,392517
2012-06-11,261.84551,268.8224,260.66869,266.38467,280394
2012-06-12,264.78758,271.51233,264.78758,270.6717,389737
2012-06-13,270.6717,271.68047,267.30937,267.30937,136593
2012-06-14,267.81371,268.90647,266.72095,268.57027,197487
2012-06-15,268.57027,274.87475,267.47742,273.69784,1182371
2012-06-18,276.55592,276.55592,270.41958,271.51233,280221
2012-06-19,271.51233,276.55592,271.51233,276.55592,354659
2012-06-20,275.71529,276.55592,272.77322,274.62253,271991
2012-06-21,273.1935,276.38777,272.18481,274.37032,216460
2012-06-22,273.52978,274.37032,271.5964,274.28625,104325
2012-06-25,272.43694,273.02544,269.49487,269.49487,207539
2012-06-26,269.83117,273.1935,269.15868,270.25143,174543
2012-06-27,272.01667,278.74143,270.6717,278.74143,252074
2012-06-28,278.23709,278.23709,274.45439,276.97619,418165
2012-06-29,278.48535,281.18318,277.40085,280.76193,246564
2012-07-02,277.64867,281.17914,274.03412,274.03412,70807
2012-07-03,274.87475,277.39645,274.03412,274.87475,146017
2012-07-04,276.4687,277.06026,272.85667,274.87332,96218
2012-07-05,275.71529,278.99364,274.03412,276.55592,241152
2012-07-06,277.39645,277.39645,274.87475,276.97619,148659
2012-07-09,275.12687,276.63998,273.36163,276.13556,202810
2012-07-10,276.13556,277.39645,274.45439,277.39645,185798
2012-07-11,276.63998,278.99364,274.62253,276.13556,222552
2012-07-12,275.29502,277.2284,273.52978,274.37032,265478
2012-07-13,276.47185,281.9357,274.87475,280.75888,289313
2012-07-16,280.6748,283.28066,279.4139,280.75888,183858
2012-07-17,280.76193,282.18702,278.32402,280.76193,178393
2012-07-18,281.59547,287.48408,279.2472,287.48408,498107
2012-07-19,287.5677,292.86341,286.39088,290.84605,447723
2012-07-20,291.68658,292.77943,287.48363,289.08081,379166
2012-07-23,282.44004,284.96183,279.32984,279.32984,199627
2012-07-24,279.32786,285.3778,279.32786,283.19982,340783
2012-07-25,282.8604,287.2315,281.5995,283.70094,239821
2012-07-26,284.54156,290.6779,284.54156,284.54156,268392
2012-07-27,287.39956,293.87218,287.31548,292.94748,312160
2012-07-30,292.94748,301.35349,292.02287,301.35349,322889
2012-07-31,299.17166,299.67358,295.64028,297.56731,368044
2012-08-01,295.88963,298.24328,291.77066,293.36784,145744
2012-08-02,292.53017,295.04874,291.26641,292.53017,156016
2012-08-03,291.68658,301.35349,291.68658,300.93314,135159
2012-08-06,300.0926,306.6492,299.25196,304.79989,175026
2012-08-07,305.55322,305.64286,300.93734,304.97064,135564
2012-08-08,302.36217,305.55645,301.9419,305.55645,99982
2012-08-09,305.97671,311.0203,305.7246,310.93623,412769
2012-08-10,309.33556,312.19471,307.06795,309.25489,187169
2012-08-13,307.23761,312.61749,305.3883,308.49851,163604
2012-08-14,309.67534,310.17968,306.81735,308.33037,129377
2012-08-16,310.85217,313.45803,308.66665,309.92755,448059
2012-08-17,309.33556,312.19471,306.81698,306.81698,125223
2012-08-20,306.81698,308.502,299.58395,301.34963,591525
2012-08-21,302.6134,303.87717,301.43927,303.03466,424808
2012-08-22,302.19214,302.19214,295.89124,297.56731,800929
2012-08-23,299.25233,300.84772,296.98472,300.84772,119083
2012-08-24,298.7504,304.71968,298.7504,304.29842,584966
2012-08-27,304.29842,305.89381,301.86052,303.03466,303146
2012-08-28,304.02057,306.44054,301.33171,301.51097,300043
2012-08-29,305.63389,306.88869,295.95399,300.25616,458648
2012-08-30,300.07691,303.75169,297.65693,301.24208,199292
2012-08-31,300.70431,311.19087,300.43542,309.66718,444714
2012-09-03,307.2472,308.23312,303.12428,303.12428,153754
2012-09-04,303.21392,306.08203,301.33171,301.33171,269335
2012-09-05,301.69023,309.12941,301.69023,308.86053,164842
2012-09-06,309.21904,314.4175,308.77089,310.11532,680053
2012-09-07,311.63901,311.90789,308.77089,311.90789,162723
2012-09-10,310.47384,313.70047,309.66718,312.62493,206736
2012-09-11,313.52122,316.2997,311.54938,316.2997,136107
2012-09-12,316.38933,323.47,315.49304,322.03594,327817
2012-09-13,321.76706,324.36629,319.97448,322.21519,199087
2012-09-14,325.26257,326.8759,322.66334,325.62109,228657
2012-09-17,325.35221,325.62109,321.31891,322.03594,184902
2012-09-18,322.03594,326.69664,321.05003,326.69664,117160
2012-09-19,326.24849,328.7581,321.5878,321.5878,334144
2012-09-20,321.40854,324.36629,320.33299,322.66334,239307
2012-09-21,322.57372,327.05515,320.06411,325.80034,429361
2012-09-24,322.93223,326.15886,321.76706,325.71072,153907
2012-09-25,325.35221,329.83364,324.36629,325.26257,293423
2012-09-26,322.66334,325.17295,321.22929,321.76706,381222
2012-09-27,322.48408,325.80034,319.61596,325.80034,332295
2012-09-28,323.55963,325.62109,321.49817,322.66334,219666
2012-10-01,322.66334,327.95144,321.40854,327.95144,157538
2012-10-02,327.77218,330.28178,326.15886,328.48921,218674
2012-10-03,327.14478,331.2677,326.24849,328.04106,173845
2012-10-04,329.83364,331.2677,324.90406,324.90406,143357
2012-10-05,328.04106,333.32916,325.80034,332.34325,200893
2012-10-08,331.08844,342.29203,330.28178,337.90022,320337
2012-10-09,337.09356,341.21648,332.70176,336.10764,291200
2012-10-10,336.10764,342.2024,332.16398,339.69279,175470
2012-10-11,338.79651,343.09868,338.07948,342.38166,121085
2012-10-12,342.29203,344.17424,338.79651,342.8298,278320
2012-10-15,341.48537,343.27794,339.24466,340.58909,143668
2012-10-16,343.27794,343.27794,337.09356,337.45208,307344
2012-10-17,337.00394,340.58909,333.41879,340.58909,319328
2012-10-18,340.49945,341.39574,338.25874,340.58909,138090
2012-10-19,340.49945,340.49945,336.28691,336.28691,161886
2012-10-22,336.28691,338.79651,335.83876,337.00394,183791
2012-10-23,337.00394,340.3202,333.86693,333.86693,134325
2012-10-24,332.97064,338.34837,332.97064,336.01802,120991
2012-10-25,334.31507,338.43799,334.31507,338.43799,127311
2012-10-26,336.55579,336.55579,330.81956,332.43287,127700
2012-10-29,330.37141,336.10764,328.93736,336.01802,93758
2012-10-30,333.86693,338.79651,333.86693,336.10764,73611
2012-10-31,337.00394,340.3202,334.31507,334.31507,98591
2012-11-02,337.00394,345.16014,335.39062,344.62237,327927
2012-11-05,340.58909,349.28306,338.88614,347.4905,212484
2012-11-06,346.86309,347.40086,341.75425,342.29203,147824
2012-11-07,342.38166,346.2357,341.12686,344.17424,178218
2012-11-08,344.62237,348.56604,342.38166,347.75938,216669
2012-11-09,346.14606,348.20752,345.07052,346.86309,154379
2012-11-12,346.2357,349.10381,343.36758,345.96681,165446
2012-11-13,344.80163,347.66975,343.27794,345.96681,182644
2012-11-14,347.75938,352.24082,345.96681,348.65567,310464
2012-11-15,345.07052,349.46232,344.71201,347.75938,133530
2012-11-16,348.56604,349.01418,346.05644,346.41495,88252
2012-11-19,346.41495,349.01418,346.41495,348.02827,107752
2012-11-20,348.1179,349.46232,346.95272,348.65567,132237
2012-11-21,347.75938,351.34452,347.40086,351.2549,300805
2012-11-22,351.07564,352.95785,349.91047,349.91047,187065
2012-11-23,349.55196,353.85413,349.55196,353.85413,126203
2012-11-26,351.8823,355.55708,349.64158,349.64158,166850
2012-11-27,353.1371,354.75042,350.98601,353.94376,155840
2012-11-28,353.22673,355.37782,345.07052,346.05644,341693
2012-11-29,348.65567,351.16527,345.16014,345.16014,231042
2012-11-30,345.96681,353.7645,340.49945,353.7645,252627
2012-12-03,353.04747,357.43928,351.34452,355.82596,168841
2012-12-04,354.3919,358.51482,354.03339,358.4252,123390
2012-12-05,358.51482,368.37399,357.61854,368.37399,266532
2012-12-06,367.56732,370.16656,363.89255,370.16656,230019
2012-12-07,369.27027,369.27027,362.09997,362.09997,148526
2012-12-10,358.51482,363.4444,356.72225,362.99626,233792
2012-12-11,362.99626,364.60958,359.14223,363.89255,221438
2012-12-12,366.40215,370.97322,363.53403,370.16656,221284
2012-12-13,368.37399,371.77988,366.58141,370.79396,92413
2012-12-14,370.6147,376.35094,368.91176,376.35094,141426
2012-12-17,375.54428,382.71457,374.82725,382.71457,197950
2012-12-18,383.61087,388.00267,380.20497,388.00267,271642
2012-12-19,388.0923,392.4841,386.38935,390.69153,397185
2012-12-20,387.64415,395.71074,378.23314,382.35606,488983
2012-12-21,379.12942,391.85671,374.91688,391.85671,537228
2012-12-27,389.79525,394.3663,387.37527,390.06413,88039
2012-12-28,389.88487,393.02187,387.4649,391.67745,114529
2013-01-02,394.45594,396.15888,388.0923,394.3663,105711
2013-01-03,391.85671,394.18705,388.63007,392.12559,149342
2013-01-04,388.0923,389.88487,376.53019,379.12942,238755
2013-01-07,378.68129,379.84646,370.70433,372.67616,264686
2013-01-08,370.6147,377.69537,368.82212,375.54428,185873
2013-01-09,376.35094,380.02572,373.93096,380.02572,88724
2013-01-10,379.6672,380.922,371.95913,375.54428,222184
2013-01-11,377.96426,377.96426,366.13327,368.7325,184692
2013-01-14,370.52507,370.52507,355.82596,357.5289,328907
2013-01-15,355.91559,358.15631,352.77859,354.03339,264833
2013-01-16,354.03339,364.78884,352.24082,364.78884,525923
2013-01-17,364.78884,365.59549,359.76963,361.20369,221630
2013-01-18,363.89255,364.6992,360.75554,361.20369,260963
2013-01-21,361.20369,364.43032,359.32148,364.07181,153429
2013-01-22,364.6992,366.58141,363.17551,366.04364,112109
2013-01-23,365.86438,370.16656,360.57628,362.817,338258
2013-01-24,361.29331,367.47769,359.14223,366.49178,282072
2013-01-25,363.89255,368.28435,359.41111,362.09997,222481
2013-01-28,361.20369,362.99626,356.81188,362.99626,102469
2013-01-29,363.08589,363.89255,357.70816,362.45849,196172
2013-01-30,362.09997,364.51995,358.69408,359.41111,161939
2013-01-31,358.33557,366.58141,356.90151,365.23697,231705
2013-02-01,365.68512,368.82212,363.4444,365.50586,117783
2013-02-04,367.47769,368.82212,359.41111,359.41111,120722
2013-02-05,362.09997,362.09997,356.81188,360.75554,258145
2013-02-06,362.09997,362.09997,356.90151,357.88743,181032
2013-02-07,357.5289,361.5622,356.99113,358.51482,184747
2013-02-08,361.65182,366.31253,357.88743,365.95401,266940
2013-02-11,366.04364,369.09101,364.96809,367.47769,107366
2013-02-12,366.58141,370.97322,364.87846,367.29843,133116
2013-02-13,367.47769,370.52507,365.77475,367.47769,109964
2013-02-14,367.47769,368.37399,362.54812,362.90663,87386
2013-02-15,362.63774,367.38807,361.47257,367.02955,72656
2013-02-18,366.93992,369.09101,365.68512,367.20881,61691
2013-02-19,365.95401,369.9873,365.95401,369.9873,106844
2013-02-20,370.16656,371.42135,365.68512,366.13327,129214
2013-02-21,364.51995,365.68512,359.68,365.59549,143483
2013-02-22,365.41623,366.58141,361.5622,366.49178,90795
2013-02-25,367.74658,369.71842,363.98218,368.37399,164046
2013-02-26,363.08589,366.22289,361.65182,361.65182,197574
2013-02-27,362.63774,362.99626,358.78371,360.3074,171704
2013-02-28,362.36886,362.72738,358.69408,361.11405,232040
2013-03-01,360.3074,363.35477,359.59036,363.17551,192010
2013-03-04,360.57628,365.23697,360.57628,363.62366,95882
2013-03-05,365.32661,369.27027,363.35477,368.46361,163535
2013-03-06,369.27027,379.6672,369.00138,379.48794,412690
2013-03-07,379.12942,386.29972,377.69537,385.40344,253531
2013-03-08,385.40344,388.00267,381.01163,382.1768,200512
2013-03-11,382.08718,383.52123,377.96426,378.23314,131664
2013-03-12,379.57757,379.57757,374.91688,376.17168,243057
2013-03-13,373.7517,374.28948,371.06284,371.77988,879076
2013-03-14,371.77988,374.64799,371.77988,373.30356,408842
2013-03-15,372.85542,374.28948,371.95913,372.40727,706140
2013-03-18,371.06284,373.7517,363.62366,365.77475,333644
2013-03-19,367.29843,369.71842,365.14735,366.04364,155165
2013-03-20,368.55324,372.31765,366.8503,368.46361,261009
2013-03-21,371.8695,371.8695,365.68512,366.13327,379474
2013-03-22,366.40215,366.58141,362.18961,363.4444,155192
2013-03-25,365.23697,366.13327,359.41111,359.41111,159531
2013-03-26,361.83109,367.02955,358.51482,366.22289,182749
2013-03-27,366.22289,368.82212,362.09997,364.43032,142815
2013-03-28,362.09997,365.59549,361.20369,362.09997,121967
2013-04-02,366.58141,366.58141,358.51482,363.80292,100798
2013-04-03,360.66592,363.17551,355.82596,357.61854,174595
2013-04-04,358.51482,359.41111,354.21265,356.543,164158
2013-04-05,356.72225,363.62366,355.01931,358.4252,317466
2013-04-08,362.09997,366.58141,360.66592,362.99626,358672
2013-04-09,365.86438,368.28435,361.47257,362.36886,327550
2013-04-10,365.50586,368.01547,363.08589,365.86438,447946
2013-04-11,365.68512,375.99242,365.68512,375.99242,225568
2013-04-12,375.99242,381.19088,374.19985,379.48794,279290
2013-04-15,379.0398,379.39831,371.51099,372.67616,369845
2013-04-17,374.46873,374.46873,366.58141,368.37399,219036
2013-04-18,368.37399,369.94249,363.89255,363.89255,226915
2013-04-19,366.53659,368.82212,362.99626,364.20624,92773
2013-04-22,368.06028,370.52507,365.50586,367.56732,97785
2013-04-23,368.28435,371.77988,365.68512,370.88358,239321
2013-04-24,370.88358,374.82725,364.78884,369.94249,175853
2013-04-25,371.06284,373.30356,368.50842,372.54172,166610
2013-04-26,372.81061,381.72866,371.10766,380.02572,193910
2013-04-29,383.34198,387.19601,381.14607,385.85158,154845
2013-04-30,388.98983,390.42706,382.35944,390.33125,228679
2013-05-02,390.33302,401.08846,388.45081,396.65184,219172
2013-05-06,396.47259,403.14993,392.34967,403.14993,316981
2013-05-07,402.43289,403.32918,399.87847,401.5366,147078
2013-05-08,401.44698,407.18321,399.74403,404.22547,169197
2013-05-09,403.32918,406.69025,397.95145,402.88103,224366
2013-05-10,399.74403,402.43289,396.96554,401.5366,76277
2013-05-13,399.78884,402.43289,397.95145,401.5366,169736
2013-05-14,401.5366,402.34326,396.24851,396.42776,267956
2013-05-15,402.88103,402.88103,389.92968,395.03852,336270
2013-05-16,394.3663,394.3663,388.45081,388.54044,248978
2013-05-17,387.64415,389.70561,387.28564,388.80933,265573
2013-05-20,389.30229,395.80037,387.73379,387.73379,82162
2013-05-21,390.33302,395.44186,385.8964,394.81445,171685
2013-05-22,395.71074,397.72738,392.57373,392.57373,155920
2013-05-23,395.2626,407.81062,390.01932,390.87079,340918
2013-05-24,394.81445,396.15888,393.47002,395.62111,85217
2013-05-27,398.84774,401.5366,395.75555,401.5366,138499
2013-05-28,401.35735,406.64544,400.64032,401.49179,112233
2013-05-29,399.74403,403.14993,398.84774,400.64032,361491
2013-05-31,399.11748,412.29205,399.11748,412.29205,455547
2013-06-03,411.21651,411.39577,403.55325,405.12175,235540
2013-06-04,403.32918,405.12175,395.39703,396.60702,273198
2013-06-05,396.60702,397.90664,391.72226,395.44186,238328
2013-06-06,396.33814,397.90664,393.91817,393.91817,156363
2013-06-07,394.45594,397.95145,394.45594,395.71074,197594
2013-06-10,397.86183,398.57886,386.56861,386.56861,163572
2013-06-11,388.54044,389.3471,381.95273,388.0923,252627
2013-06-12,387.91304,394.14224,386.07565,393.47002,212168
2013-06-13,388.98859,396.74147,388.85414,393.47002,197028
2013-06-14,396.06925,398.7133,390.78116,390.78116,168421
2013-06-17,391.72226,396.74147,388.63007,392.88744,134028
2013-06-18,395.44186,396.11406,390.01932,390.87079,119991
2013-06-19,393.47002,396.11406,388.98859,388.98859,146416
2013-06-20,388.00267,388.98859,369.27027,369.27027,327519
2013-06-21,372.40727,376.44057,359.50074,361.20369,847363
2013-06-24,361.20369,362.90663,359.14223,361.11405,273843
2013-06-25,362.90663,374.19985,361.11405,366.58141,196899
2013-06-26,361.20369,375.45465,355.82596,369.27027,264456
2013-06-27,370.16656,374.19985,350.44824,357.61854,386194
2013-06-28,359.41111,367.34326,352.42008,367.20881,459103
2013-07-01,371.06284,371.06284,362.27923,363.26515,177679
2013-07-02,364.78884,376.44057,363.89255,376.44057,237232
2013-07-03,369.72143,380.02155,367.47936,379.93531,337237
2013-07-04,379.89127,388.0923,377.87462,387.64415,330155
2013-07-05,388.98859,388.98859,377.33685,382.66976,167245
2013-07-08,388.98859,388.98859,376.44057,376.44057,108413
2013-07-09,378.23314,381.41496,371.95913,373.97577,203793
2013-07-10,374.51355,379.12942,372.85542,376.88871,201187
2013-07-11,382.71457,387.15119,381.90792,385.85158,108755
2013-07-12,387.01675,393.47002,385.40344,391.05005,229359
2013-07-15,390.78116,390.78116,386.70306,388.54044,88859
2013-07-16,388.80933,390.6019,386.43417,388.0923,235530
2013-07-17,388.62574,392.03675,386.74776,390.73367,177112
2013-07-18,390.82598,392.12559,380.922,382.71457,241046
2013-07-19,381.81829,390.37783,381.05645,388.0923,112084
2013-07-22,389.43673,399.56478,389.07821,397.95145,155000
2013-07-23,398.84774,403.77732,397.81701,403.23955,87917
2013-07-24,404.94249,404.94249,397.23443,402.43289,77860
2013-07-25,399.027,403.32918,397.50332,403.32918,75191
2013-07-26,401.31253,403.91176,399.78884,402.7914,110446
2013-07-29,402.7914,405.03213,396.33814,396.33814,92219
2013-07-30,397.09579,399.74028,396.25261,399.74028,56314
2013-07-31,397.05517,408.7069,397.05517,406.55581,252946
2013-08-01,407.80791,412.11,406.91683,411.39139,163688
2013-08-02,411.39139,420.17763,409.29304,417.58104,273144
2013-08-05,417.66977,419.46235,409.60319,412.29205,101438
2013-08-06,412.37828,414.08379,403.63995,405.12508,172329
2013-08-07,404.6736,407.67617,402.43289,405.12175,101653
2013-08-08,406.91432,413.86055,404.35991,405.30101,91548
2013-08-09,406.91683,409.02476,403.46748,405.12508,78425
2013-08-12,403.77732,416.77348,403.77732,416.77348,105724
2013-08-13,416.77619,421.21243,412.42619,413.19271,108738
2013-08-14,412.4265,418.47643,409.73763,410.67873,197394
2013-08-16,411.39139,419.82311,410.50031,416.68038,116440
2013-08-19,416.68038,419.45901,415.87553,416.77619,80247
2013-08-20,416.77619,416.77619,411.57344,412.29205,232387
2013-08-21,419.66981,425.22708,411.04645,421.58611,327139
2013-08-22,421.58611,430.64063,421.10703,424.46056,179037
2013-08-23,427.33501,430.78435,421.58611,421.58611,392758
2013-08-26,426.37686,430.64063,426.37686,427.81408,100733
2013-08-27,431.16761,434.61695,420.81959,421.68192,253432
2013-08-28,421.68192,421.68192,413.9209,413.9209,135214
2013-08-29,420.62796,422.54426,414.92696,422.35263,91691
2013-08-30,423.64613,423.98148,416.84326,419.6219,155918
2013-09-02,423.50241,423.50241,415.07068,416.12465,70093
2013-09-03,416.22046,416.22046,407.21385,409.60923,165836
2013-09-04,412.0046,412.48368,388.05085,394.94953,301947
2013-09-05,394.85371,394.94953,368.88784,368.88784,796055
2013-09-06,371.76229,386.99688,370.32507,383.16428,439984
2013-09-09,386.13455,397.44072,383.45173,393.79975,238115
2013-09-10,400.5068,409.99249,400.02773,409.13015,383257
2013-09-11,410.0883,410.85482,402.4231,410.0883,306823
2013-09-12,410.0883,411.90879,406.68687,408.172,101766
2013-09-13,407.21385,411.04645,404.43522,404.62685,94590
2013-09-16,410.0883,413.9209,402.4231,402.4231,125433
2013-09-17,402.03984,408.7948,402.03984,408.7948,156331
2013-09-18,406.2557,409.99249,403.47707,409.84877,122660
2013-09-19,415.1665,423.78985,415.1665,420.62796,248172
2013-09-20,421.5382,423.31078,418.75956,421.68192,284139
2013-09-23,421.58611,423.69404,413.44183,413.44183,141001
2013-09-24,418.52003,423.50241,413.44183,419.90934,180661
2013-09-25,417.7535,420.00516,415.93302,419.90934,133517
2013-09-26,416.98698,421.10703,416.98698,419.66981,116220
2013-09-27,417.80141,420.62796,413.53764,413.82509,98861
2013-09-30,412.0046,412.81903,404.3394,406.35152,166295
2013-10-01,404.91429,412.05251,404.81848,412.05251,131910
2013-10-02,412.77112,412.77112,404.9622,410.0883,109466
2013-10-03,408.172,413.82509,408.172,412.48368,79741
2013-10-04,410.23203,414.35207,405.77663,407.40548,151687
2013-10-07,406.06407,406.06407,400.21936,401.36914,167907
2013-10-08,402.51892,405.92035,396.6742,396.6742,195233
2013-10-09,399.64447,401.27332,394.99744,396.19512,235417
2013-10-10,399.50074,421.58611,398.5905,421.58611,532067
2013-10-11,421.58611,425.03545,414.87905,414.87905,303101
2013-10-14,414.87905,422.06518,413.10648,422.06518,81325
2013-10-15,422.06518,429.25131,417.84932,420.81959,421023
2013-10-16,420.81959,430.68853,420.81959,428.29316,172546
2013-10-17,427.33501,428.29316,419.66981,419.66981,224289
2013-10-18,420.72377,424.46056,418.90329,424.46056,181243
2013-10-21,426.37686,441.56354,424.60428,441.56354,240315
2013-10-22,440.55748,441.56354,435.95836,438.83281,112692
2013-10-23,431.26342,442.18634,429.44294,441.22819,151310
2013-10-24,441.70726,446.49801,441.70726,446.49801,151238
2013-10-25,444.58171,451.24086,444.58171,448.41431,315893
2013-10-28,448.89339,453.82786,448.89339,450.33061,74452
2013-10-29,450.33061,455.12136,450.33061,454.16321,114909
2013-10-30,454.83392,455.12136,448.89339,448.89339,194244
2013-10-31,449.18083,451.81575,447.45616,449.18083,107237
2013-11-04,450.33061,451.24086,447.50407,450.76178,123554
2013-11-05,451.28876,453.20506,447.50407,448.41431,99635
2013-11-06,451.28876,458.66652,448.41431,457.9,278658
2013-11-07,459.5,466.9,450.1,463.5,272903
2013-11-08,457.2,458.7,451,454,164748
2013-11-12,456.5,456.5,449.1,450,430011
2013-11-13,448.9,450,445,450,239144
2013-11-14,453,459,448.7,448.7,154722
2013-11-15,451,459.8,450.5,453.65,78202
2013-11-18,453.9,475.5,453.9,475.5,203264
2013-11-19,474,476.95,468.05,469,325337
2013-11-20,468,473.7,466.35,469,133755
2013-11-21,466.6,469.9,463.2,467,127236
2013-11-22,469.95,470.45,464.5,468.4,115246
2013-11-25,470,474,465,468.5,258828
2013-11-26,465.2,469.5,461.15,466,126594
2013-11-27,467.45,468,462,468,82392
2013-11-28,467.4,468,463,468,73437
2013-11-29,467,470,465.15,470,90713
2013-12-02,465.5,471,462,462,89744
2013-12-03,465,465.5,455,455,226443
2013-12-04,455,460.6,454.3,458.1,170651
2013-12-05,459.5,463,455,455,156451
2013-12-06,456.65,460,450.2,453.85,140017
2013-12-09,455.85,459,454.6,459,96056
2013-12-10,452.1,465,452.1,465,204273
2013-12-11,460,469.9,459.8,469,185157
2013-12-12,463,464,451.6,453.6,157848
2013-12-13,456.55,462,451.1,455.85,171383
2013-12-16,456.8,461,453,461,146410
2013-12-17,460,460.3,448.1,449.9,152864
2013-12-18,450.05,453,438.15,446.1,243398
2013-12-19,450,452.5,432,439.25,225045
2013-12-20,438.95,454.1,436,454.1,457423
2013-12-23,455,461.95,452.3,452.3,82107
2013-12-27,459,459,447.3,453.5,103547
2013-12-30,453.5,453.5,447.5,448.95,57771
2014-01-02,457.4,458.85,452.1,456.9,51905
2014-01-03,452,455.7,448.25,449.5,63388
2014-01-07,450.5,450.5,440.05,441,187365
2014-01-08,441,445.5,436,443.9,204410
2014-01-09,441,447.6,433,433,193753
2014-01-10,433,434.95,423.55,426,198018
2014-01-13,431.5,437.2,427.5,431,191634
2014-01-14,430.05,433.6,428,429.9,196896
2014-01-15,432.5,437,430,431.5,241454
2014-01-16,432.5,442.2,430.2,439.7,167122
2014-01-17,439.5,439.5,428.2,428.2,300610
2014-01-20,428.2,429.2,424.25,426.2,97703
2014-01-21,427.15,436.95,426,433.7,201115
2014-01-22,435,438.5,431.2,436,183966
2014-01-23,435.5,435.5,428.45,430,362132
2014-01-24,428,429.6,423,423,188494
2014-01-27,420,428.5,414.25,417.35,257575
2014-01-28,418.1,422,413.6,415.6,250678
2014-01-29,417.8,423.5,410,413.6,216120
2014-01-30,410,419.6,406.1,415,319428
2014-01-31,415,416.75,410.2,412.5,472334
2014-02-03,415,425,414.5,423,268969
2014-02-04,419,424.8,416.1,423.05,184054
2014-02-05,419.85,422.3,416.35,417.05,178654
2014-02-06,419.95,435,418.6,435,304461
2014-02-07,434.4,440,433,440,243228
2014-02-10,437,441,434.3,439.25,133514
2014-02-11,439.25,444.45,437.2,439.7,166307
2014-02-12,442,447.25,440,447,170778
2014-02-13,445.1,445.5,441,445.5,94126
2014-02-14,446.5,447.5,440.6,443.6,90000
2014-02-17,445,446.05,441.6,441.6,47046
2014-02-18,443.8,443.8,438,441.5,154187
2014-02-19,441,441.25,433.05,438.4,138191
