Date,Open,High,Low,Close,Volume
2011-07-20,47021.33,47086.94,46781.51,46811.06,80395171
2011-07-21,46946.05,47291.31,46355.11,47291.31,86959624
2011-07-22,47405,47501.78,47193.48,47501.78,54935871
2011-07-25,47243.56,47354.74,47137.92,47353.37,64921290
2011-07-26,47415.33,47430.35,46990.04,47185.61,57885762
2011-07-27,47151.33,47151.33,46555.02,46722.09,70778031
2011-07-28,46397.34,47071.4,46345.68,47071.4,74835583
2011-07-29,46748.15,47152.63,46482.98,47152.63,89502229
2011-08-01,47389.29,47508.78,46820.93,46820.93,68892294
2011-08-02,46715.75,46747.82,46119.32,46234.21,115326719
2011-08-03,45656.81,45789.29,44162,44536.67,111411687
2011-08-04,44612.45,44701.16,42456.29,42828.22,154718074
2011-08-05,40758.42,42633.84,40758.42,42011.33,176880721
2011-08-08,41129.59,42147.3,40113.15,40535.21,157377368
2011-08-09,40783.49,40874.36,38281.4,39028.04,304169304
2011-08-10,39848.75,40099.6,36618.23,37368.93,213575765
2011-08-11,37743.24,38934.71,36252.38,38934.71,206450712
2011-08-12,39199.62,40104.31,38729.6,39910.95,247364268
2011-08-16,40298.41,40883.9,39731.06,40883.9,150332850
2011-08-17,40502.02,41326.92,40473.48,41125.87,154614365
2011-08-18,40677.16,40718.96,37695.93,38697.56,214962113
2011-08-19,37898.66,39411.21,37309.72,38749.61,137484649
2011-08-22,38656.29,39581.9,38656.29,39549.67,106546248
2011-08-23,39490.18,40116.82,39163.84,39556.82,119160890
2011-08-24,39701.88,39918.72,39101.42,39588.91,54763480
2011-08-25,40002.54,40060.38,39258.73,39715.27,73644886
2011-08-26,39574.57,39798.16,39080.04,39774,63953831
2011-08-29,40040.7,40758.26,39884.17,40715.85,60860162
2011-08-30,40980.67,41300.1,40885.46,41300.1,111764223
2011-08-31,41430.21,42222.91,41398.22,42222.38,154818762
2011-09-01,41971.5,41981.41,41102.35,41553.09,158025923
2011-09-02,41243.93,41287.07,40173.51,40544.28,119388463
2011-09-05,39729.4,39862.32,38992.56,38992.56,107808480
2011-09-06,39135.31,39727.71,38805.35,39189.1,125709124
2011-09-07,39733.64,40418.3,39695.48,40418.3,84212969
2011-09-08,40442.9,40732.76,40001.76,40405.17,117787166
2011-09-09,40190.27,40253.71,38708.57,38708.57,88364971
2011-09-12,37969.75,37969.75,37051.55,37437.36,152938899
2011-09-13,37963.5,38081.49,37120.14,37735.42,120273982
2011-09-14,37438.64,38144.62,37438.64,37881.76,116739076
2011-09-15,38026.64,39357.2,38015.79,38945,155988340
2011-09-16,39249.19,39453.25,39134.11,39254.5,208299276
2011-09-19,38683.97,38814.91,38103.18,38740.68,131285019
2011-09-20,38419.8,39416.66,38325.16,39177.62,127755049
2011-09-21,39387.26,39564.47,39061.39,39225.39,149559335
2011-09-22,38305.23,38372.63,36851.2,36851.2,187661100
2011-09-23,36801.46,36801.46,35348.98,36549.47,206089877
2011-09-26,35921.43,37372.02,35761.42,36765.94,144861551
2011-09-27,37747.72,38076.35,37697.2,37998.03,102220263
2011-09-28,37826.56,38404.69,37822.94,38026.53,98741335
2011-09-29,37913.28,38679.64,37864.06,38264.32,134101747
2011-09-30,38474.72,38498.97,37630.83,38268.75,119500630
2011-10-03,37377.43,37734.87,37219.02,37620.12,80204146
2011-10-04,37298.1,37298.1,36224.64,36744.86,166226307
2011-10-05,37193.19,37496.93,36994.08,37496.93,79740782
2011-10-06,37733.43,38245.87,37504.69,37915.03,112458693
2011-10-07,38062.71,38401.34,37851.81,38174.89,169765672
2011-10-10,38490.02,39291.95,38244.53,39291.95,180591102
2011-10-11,39422.96,39530.12,39066.34,39316.43,154432678
2011-10-12,39427.94,40182.11,39122.09,40182.11,217617465
2011-10-13,40102.29,40407.67,39579.52,39608.13,235925334
2011-10-14,39794.06,40228.4,39412.06,40026.63,111627322
2011-10-17,40345.01,40576.77,39534.62,39825.64,194655060
2011-10-18,39372.77,39837.96,39188.48,39837.96,100006085
2011-10-19,39999.91,40123.09,39645.32,39969.82,97032938
2011-10-20,39518.48,39583.98,38835.92,38835.92,93068254
2011-10-21,39044.55,40055.41,39019.79,40054.41,102341979
2011-10-24,40412.88,41095.76,40288.44,41050.11,283480471
2011-10-25,40986.95,41342.41,40329.77,40702.26,193238829
2011-10-26,40617.38,40966.63,40406.04,40577.52,117920784
2011-10-27,41466.95,41901.23,41293.63,41708.88,181181796
2011-10-28,41810.11,41943.65,41417.24,41686.02,161861410
2011-10-31,41446.23,41446.23,41160.66,41160.66,171795791
2011-11-02,40141.39,40969.6,40083.42,40747.38,225715546
2011-11-03,40396.22,41669.89,40396.22,41313.92,139597977
2011-11-04,41559.73,41559.73,40668.38,40909.81,144196363
2011-11-07,40731.06,41433.7,40439.76,41135.19,110625181
2011-11-08,41178.04,41619.39,41160.72,41350.11,143361463
2011-11-09,41617.52,41651.6,40079.34,40241.19,247607464
2011-11-10,39831.87,40265.84,39540.71,39853.18,176207058
2011-11-14,40776.28,40865.03,40091.4,40235,142446381
2011-11-15,40249.93,40362.16,39541.29,40042.74,121694395
2011-11-16,39767.91,40364.29,39699.81,40364.29,87538668
2011-11-17,40099.04,40232.91,39571.74,39797.19,108031445
2011-11-18,39616.96,39898.09,39106.23,39106.23,89534180
2011-11-21,38970.81,38970.81,37958.56,38119.53,149234811
2011-11-22,38298.57,38623.34,38118.76,38118.76,152162973
2011-11-23,37843.39,38017.02,37349.76,37466.98,187540202
2011-11-24,37565.94,37673.15,36971,37607.27,293615645
2011-11-25,37400.27,37776.82,37107.93,37601.56,117774361
2011-11-28,37960.11,38430.23,37960.11,38361.03,141669837
2011-11-29,38281.42,38413.95,37956.82,37956.82,131866107
2011-11-30,37810.81,39502.02,37708.25,39502.02,202431223
2011-12-01,39414.26,39491.35,39123.58,39215.21,143929667
2011-12-02,39582.6,39686.75,39028.98,39144.14,138183477
2011-12-05,39409.36,39780.13,39275.69,39621.6,78063109
2011-12-06,39367.02,39547.96,38854.82,38878.79,120447398
2011-12-07,39113.38,39169.83,38628.28,39051.93,96601477
2011-12-08,39236.79,39304.24,38327.34,38474.28,214098081
2011-12-09,38019.9,38694.54,37942.32,38637.17,132654012
2011-12-12,38518.04,38556.4,37745.08,37908.42,108843455
2011-12-13,37936.51,38400.12,37692.74,38021.08,146285767
2011-12-14,38046.57,38308.7,37734.86,37813.82,108754668
2011-12-15,37992.87,38096.9,37486.94,37637.47,106515724
2011-12-16,37824.25,37841.45,36964.61,37001.49,115249865
2011-12-19,36966.63,37394.48,36539.93,36720.77,83189783
2011-12-20,36627,37333.7,36565.73,37148.86,82654026
2011-12-21,37407.83,37623.59,37130.67,37574.56,147462351
2011-12-22,37457.91,37608.96,37345.93,37478.7,75436529
2011-12-23,37559.33,37788.74,37486.09,37788.65,75635573
2011-12-27,37798.53,37836.46,37653.56,37836.46,106993846
2011-12-28,37635.78,37756.71,37496.73,37552.9,61705218
2011-12-29,37630.42,37814.52,37303.01,37814.52,58542362
2011-12-30,37834.38,37850.42,37513.47,37595.44,76881210
2012-01-02,37716.67,38355.17,37663.21,38318.26,100416921
2012-01-03,38453.36,38482.91,38214.11,38463.72,287792933
2012-01-04,38404.34,38428.19,37863.95,38183.09,147601584
2012-01-05,38144.84,38144.84,37452.95,37739.39,102566476
2012-01-09,37816.69,37816.69,37329.42,37341.29,100398101
2012-01-10,37506.87,37909.36,37433.64,37608.68,99712980
2012-01-11,37787.79,37854.06,37390.19,37516.2,94746435
2012-01-12,37559.46,38199.66,37522.44,38062.87,117383755
2012-01-13,38283.28,38413.19,37723.97,37991.91,177815188
2012-01-16,37804.17,38237.73,37762.47,38225.95,125198473
2012-01-17,38596.52,39030.72,38587.86,38726.6,148854408
2012-01-18,38995.15,39088.55,38709.67,39056.43,134668856
2012-01-19,39252.78,39288.13,38774.59,39288.13,167852756
2012-01-20,39264.06,39518.87,39145.72,39518.87,102920022
2012-01-23,39530.33,39740.98,39451.96,39660.19,110186179
2012-01-24,39674.49,39707.26,39427.19,39606.62,129770444
2012-01-25,39791.2,39824.77,39377.82,39542.67,109738934
2012-01-26,39732.28,40679.68,39659.17,40392.48,188406511
2012-01-27,40447.68,40784,40396.7,40467.92,116417595
2012-01-30,40388.46,40600.3,40155.74,40600.3,649113947
2012-01-31,40724.61,41236.15,40712.13,40927.75,561710675
2012-02-01,41027.36,41516.39,41002.72,41438.43,259452227
2012-02-02,41661.54,41696.37,41353.09,41602.24,204474018
2012-02-03,41584.86,41979.59,41476.16,41732.3,252458516
2012-02-06,41729.48,42083.93,41605.59,42083.93,242526922
2012-02-07,42148.06,42269.46,41663.82,41912.98,198053424
2012-02-08,42089.21,42194.02,41913.15,42044.47,198417788
2012-02-09,42229.01,42309.72,41625.66,41792.46,178149273
2012-02-10,41666.93,41679.6,41181.13,41219.43,159328011
2012-02-13,41496.6,41613.68,41412.59,41581.98,133451130
2012-02-14,41604.47,41818.34,41386.33,41423.51,117027582
2012-02-15,41743.26,41801.9,41511.6,41616.3,137391971
2012-02-16,41429.68,41724.25,41307.89,41430.3,135884822
2012-02-17,41871.2,42161.4,41793.25,42161.4,196229004
2012-02-20,42318.87,42438.54,42047.36,42047.36,140146591
2012-02-21,42271.54,42290.07,41894.75,42070.07,116807478
2012-02-22,42163.74,42163.74,41485.65,41669.41,140194042
